Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,38.794998,39.372501,37.520000,39.334999,36.477005,1118800
2023-01-26,40.209999,41.275002,38.924999,41.275002,38.276047,1545600
2023-01-27,41.365002,41.922501,40.047501,40.047501,37.137737,1254400
2023-01-30,39.005001,39.325001,37.467499,37.509998,34.784603,1296400
2023-01-31,37.457500,38.814999,36.997501,38.692501,35.881187,1153600
2023-02-01,38.062500,38.337502,34.941250,36.924999,34.242107,2499200
2023-02-02,36.875000,37.157501,34.750000,35.750000,33.152485,2020400
2023-02-03,35.907501,37.599998,35.277500,35.312500,32.746769,1928800
2023-02-06,35.520000,35.939999,33.277500,33.977501,31.508770,1574400
2023-02-07,34.527500,36.775002,33.879002,36.612499,33.952312,2052000
2023-02-08,36.597500,37.192501,35.000000,35.762501,33.164074,1247200
2023-02-09,35.900002,36.000000,34.570000,34.685001,32.164864,816800
2023-02-10,35.822498,38.310001,35.790001,38.215000,35.438381,2359200
2023-02-13,37.667500,38.258751,36.715000,37.700001,34.960800,1195600
2023-02-14,37.162498,38.412498,36.669998,38.217499,35.440697,1196400
2023-02-15,37.002499,37.060001,35.398251,36.910000,34.228199,2776000
2023-02-16,36.747501,37.662498,35.912498,35.937500,33.326359,1121200
2023-02-17,35.000000,35.000000,32.360001,32.820000,30.435369,3800400
2023-02-21,32.500000,33.052750,31.594999,31.877501,29.561350,1766800
2023-02-22,31.879999,32.607498,30.827499,31.747499,29.440794,1989200
2023-02-23,33.000000,34.020500,32.362499,33.637501,31.193472,2450000
2023-02-24,32.770000,34.744999,32.125000,34.590000,32.076763,2174400
2023-02-27,34.732498,35.521252,34.012501,35.060001,32.512615,1251200
2023-02-28,35.724998,35.887501,33.910000,33.924999,31.460081,1411200
2023-03-01,33.837502,35.690498,33.442501,35.432499,32.858051,1679200
2023-03-02,35.200001,36.750000,34.504250,36.357498,33.715839,1578000
2023-03-03,35.294998,38.475498,35.075001,38.087502,35.320145,1744400
2023-03-06,37.442501,37.442501,36.355000,36.637501,33.975498,1713600
2023-03-07,36.419998,36.578499,35.075001,35.422501,32.848778,1278800
2023-03-08,35.027500,36.176250,33.474998,34.320000,31.826382,1939200
2023-03-09,34.657501,35.837502,32.577499,32.622501,30.252220,2076400
2023-03-10,32.802502,33.634998,30.990000,31.320000,29.044355,2559600
2023-03-13,29.462500,31.222750,28.152000,29.387501,27.252268,3015600
2023-03-14,29.750000,31.650000,28.625000,29.702499,27.544380,2208400
2023-03-15,27.424999,27.563749,24.652500,25.972500,24.085394,7096000
2023-03-16,24.987499,27.417250,24.692499,27.405001,25.413813,3227200
2023-03-17,26.867500,27.271250,25.438749,26.170000,24.268545,3516400
2023-03-20,26.375000,27.948750,26.370001,27.372499,25.383673,2940400
2023-03-21,28.267500,29.312500,28.062500,29.107500,28.151693,2460000
2023-03-22,29.000000,29.506500,27.377501,27.447500,26.546202,2472400
2023-03-23,28.002501,28.674999,26.032499,26.629999,25.755547,2257200
2023-03-24,25.512501,27.412500,25.207750,27.177500,26.285069,2404800
2023-03-27,28.089500,29.007500,27.037500,28.695000,27.752737,2405600
2023-03-28,28.459999,30.004000,28.280251,29.432501,28.466021,1786800
2023-03-29,30.250000,30.385000,29.585251,30.105000,29.116438,1452400
2023-03-30,30.722500,30.825001,29.657000,30.087500,29.099512,1404000
2023-03-31,30.422501,31.041250,30.190001,30.735001,29.725750,837600
2023-04-03,33.575001,34.362499,32.560001,33.820000,32.709446,3312000
2023-04-04,34.172501,34.172501,31.275000,32.262501,31.203093,3005200
2023-04-05,32.422501,32.924999,31.447500,32.847500,31.768881,1291600
2023-04-06,32.627499,32.860001,31.865000,31.957500,30.908108,1020800
2023-04-10,32.622501,33.980000,32.562500,33.330002,32.235538,1390000
2023-04-11,33.747501,34.438000,33.119999,34.205002,33.081806,1418000
2023-04-12,34.590000,34.617500,33.554749,33.647499,32.542610,1612400
2023-04-13,33.682499,34.482498,33.299999,34.037498,32.919804,910400
2023-04-14,34.134998,34.547501,33.384998,33.967499,32.852104,1012000
2023-04-17,34.099998,34.212502,32.535000,32.757500,31.681837,1161200
2023-04-18,32.625000,32.730000,31.855000,32.509998,31.442463,1062800
2023-04-19,31.490000,31.799999,30.660000,31.799999,30.755777,1427600
2023-04-20,30.930000,31.125000,30.157000,30.795000,29.783779,1136400
2023-04-21,30.917500,31.000000,29.927500,30.240000,29.247004,1794400
2023-04-24,30.042500,31.592501,29.892500,31.352501,30.322973,1158000
2023-04-25,30.500000,30.546000,29.063749,29.282499,28.320946,1457200
2023-04-26,28.879999,29.405001,27.840000,28.242500,27.315098,1690800
2023-04-27,28.507500,29.027500,27.721251,28.705000,27.762409,974800
2023-04-28,28.764999,30.663750,28.385000,30.195000,29.203482,1248000
2023-05-01,29.389999,30.343500,29.092501,29.790001,28.811783,623200
2023-05-02,28.850500,28.972500,26.206249,27.057501,26.169010,3152800
2023-05-03,26.139999,26.969999,25.706249,25.962500,25.109964,2802400
2023-05-04,26.037500,26.625000,25.022499,25.167500,24.341070,3051200
2023-05-05,26.725000,27.459999,26.572750,26.885000,26.002172,2426400
2023-05-08,28.306999,28.609751,26.982500,27.092501,26.202860,1378000
2023-05-09,26.430000,27.378750,26.117500,26.785000,25.905457,1310000
2023-05-10,26.930000,27.036249,25.895000,26.437500,25.569368,1907600
2023-05-11,25.832500,26.103750,25.375000,25.844999,24.996323,1658800
2023-05-12,26.309999,26.562500,25.465000,26.320000,25.455727,1586400
2023-05-15,26.715000,27.747499,26.442499,27.240000,26.345516,1396000
2023-05-16,26.985001,27.313749,25.725000,25.725000,24.880264,1607600
2023-05-17,26.344999,27.242500,25.712500,26.840000,25.958651,1754800
2023-05-18,26.532499,27.972500,26.094999,27.942499,27.024946,1474800
2023-05-19,28.562500,28.872499,27.657499,28.035000,27.114410,1702400
2023-05-22,28.014999,29.500000,28.010000,28.995001,28.042887,1500800
2023-05-23,29.427500,30.072500,29.065001,29.107500,28.151693,1394400
2023-05-24,29.577499,29.904499,28.642500,29.452499,28.485363,1661200
2023-05-25,28.424999,28.424999,27.299999,27.832500,26.918560,1598400
2023-05-26,28.177500,28.250000,27.125000,27.652500,26.744471,1183200
2023-05-30,26.765499,26.795000,25.803749,26.525000,25.653994,1838400
2023-05-31,25.750000,26.250000,25.432501,25.754999,24.909279,1772400
2023-06-01,25.875000,26.903000,25.434999,26.135000,25.276802,1208400
2023-06-02,27.153500,28.472500,26.946251,28.240000,27.312679,2084400
2023-06-05,29.302500,29.407499,27.337500,27.467501,26.565546,1626800
2023-06-06,26.709999,28.540001,26.542500,28.462500,27.527872,1446000
2023-06-07,28.830000,30.639999,28.830000,30.582500,29.578259,2442800
2023-06-08,30.547501,30.766251,29.125000,30.217501,29.225245,1330800
2023-06-09,30.000000,30.427500,29.407499,29.725000,28.748917,954000
2023-06-12,28.667500,29.500000,28.103251,28.690001,27.747902,1406400
2023-06-13,29.485001,30.625000,29.275000,29.292500,28.330618,1226000
2023-06-14,29.959999,30.070000,27.850750,28.465000,27.530291,1684000
2023-06-15,28.629999,30.010000,28.629999,29.615000,28.642527,1811200
2023-06-16,29.937500,30.120001,29.212500,29.870001,28.889154,1287200
2023-06-20,29.465000,29.504999,27.732500,28.382500,27.450499,1945600
2023-06-21,28.051250,29.147499,27.905001,28.735001,28.735001,1198000
2023-06-22,27.907499,28.033751,27.280001,27.629999,27.629999,1595600
2023-06-23,26.807501,27.542500,26.584999,27.200001,27.200001,907200
2023-06-26,27.360001,28.500000,27.233749,28.007500,28.007500,1042800
2023-06-27,27.962500,28.495001,27.375000,28.305000,28.305000,1209600
2023-06-28,28.297501,29.084999,27.750000,28.977501,28.977501,1268400
2023-06-29,28.927500,30.052500,28.927500,29.982500,29.982500,986800
2023-06-30,30.549999,30.820000,29.830000,30.352501,30.352501,963200
2023-07-03,30.477501,30.917500,30.264999,30.487499,30.487499,485600
2023-07-05,30.865000,30.865000,29.977501,30.145000,30.145000,585200
2023-07-06,29.600000,29.931749,27.754999,28.660000,28.660000,1628400
2023-07-07,28.462500,31.072500,28.450001,30.262501,30.262501,1645600
2023-07-10,30.307501,30.812500,30.075001,30.780001,30.780001,794400
2023-07-11,31.212500,32.397499,30.942499,32.320000,32.320000,1190400
2023-07-12,32.782501,33.200001,32.192501,32.529999,32.529999,1274800
2023-07-13,32.562500,33.705002,32.187500,32.672501,32.672501,1088800
2023-07-14,32.340000,32.340000,30.247499,30.347500,30.347500,1714400
2023-07-17,30.125000,30.914249,29.932501,30.625000,30.625000,907200
2023-07-18,30.695000,32.865002,30.660000,32.347500,32.347500,1637600
2023-07-19,32.544998,33.275002,32.238499,32.560001,32.560001,906400
2023-07-20,33.125000,33.419998,32.685249,33.345001,33.345001,716800
2023-07-21,33.727501,33.727501,32.902500,33.665001,33.665001,1317200
2023-07-24,33.884998,35.389999,33.855000,34.712502,34.712502,1332000
2023-07-25,34.552502,35.590000,34.053749,34.930000,34.930000,677600
2023-07-26,34.334999,35.457500,34.139999,35.220001,35.220001,783600
2023-07-27,35.882500,36.119999,34.377499,34.654999,34.654999,1435200
2023-07-28,35.105000,36.062500,34.602501,36.062500,36.062500,984800
2023-07-31,36.597500,37.186249,36.525002,37.087502,37.087502,872000
2023-08-01,36.310001,36.902500,35.757500,36.852501,36.852501,792800
2023-08-02,36.367500,36.509998,34.862499,35.647499,35.647499,1608000
2023-08-03,35.932499,37.827499,35.319000,37.165001,37.165001,1983600
2023-08-04,37.477501,38.662498,37.107498,37.735001,37.735001,1776800
2023-08-07,38.000000,38.322498,37.320000,38.195000,38.195000,765600
2023-08-08,36.750000,38.777500,36.157501,38.762501,38.762501,1344400
2023-08-09,39.645000,40.904999,39.007500,39.869999,39.869999,1699600
2023-08-10,39.959999,40.382500,38.474998,39.062500,39.062500,1599600
2023-08-11,38.932499,40.375000,38.880001,40.139999,40.139999,1096800
2023-08-14,39.552502,39.682499,38.687500,39.462502,39.462502,748800
2023-08-15,38.514999,38.639500,37.555000,37.947498,37.947498,1505200
2023-08-16,38.077499,39.067501,37.562500,37.650002,37.650002,1086800
2023-08-17,38.757500,39.500000,38.534500,38.627499,38.627499,1135200
2023-08-18,37.990002,39.445000,37.750252,39.389999,39.389999,1067200
2023-08-21,40.017502,40.500000,38.750000,39.455002,39.455002,931200
2023-08-22,39.610001,39.927502,38.697498,38.767502,38.767502,709200
2023-08-23,38.000000,38.196251,36.942501,37.830002,37.830002,1449200
2023-08-24,37.232498,38.212502,37.127499,37.400002,37.400002,628400
2023-08-25,37.955002,38.742500,37.125000,38.322498,38.322498,1075200
2023-08-28,38.959999,39.500000,38.290001,38.810001,38.810001,690600
2023-08-29,39.040001,39.320000,37.959999,39.230000,39.230000,945400
2023-08-30,39.500000,40.060001,39.160000,39.720001,39.720001,849600
2023-08-31,40.009998,40.119999,39.070000,39.799999,39.799999,1338100
2023-09-01,40.540001,41.939999,40.500000,41.689999,41.689999,1412200
2023-09-05,41.959999,42.709000,41.220001,41.259998,41.259998,1140300
2023-09-06,41.049999,41.999001,40.450001,41.290001,41.290001,821200
2023-09-07,41.240002,41.834999,40.930000,41.180000,41.180000,620400
2023-09-08,41.689999,42.869999,41.630001,42.169998,42.169998,918500
2023-09-11,42.619999,42.930000,40.230000,40.430000,40.430000,1124800
2023-09-12,41.330002,42.590000,41.119999,42.389999,42.389999,1095100
2023-09-13,42.660000,42.660000,40.880001,41.410000,41.410000,943100
2023-09-14,42.380001,42.820000,41.680000,41.869999,41.869999,1314600
2023-09-15,41.250000,41.570000,40.080002,40.360001,40.360001,1432300
2023-09-18,41.070000,41.287998,39.959999,40.320099,40.320099,648034
